Date,Close,Open,High,Low,Volume,Change,Symbol
2019-01-02,69.5,70.39,70.96,69.07,8740000.0,-0.0391,ABT
2019-01-03,66.22,68.74,68.88,65.5,10570000.0,-0.0472,ABT
2019-01-04,68.11,67.12,68.58,66.99,8300000.000000001,0.0285,ABT
2019-01-07,69.13,68.19,69.86,68.18,9500000.0,0.015,ABT
2019-01-08,68.3,69.55,69.64,67.0,8910000.0,-0.012,ABT
2019-01-09,69.44,68.93,69.85,68.8,6090000.0,0.0167,ABT
2019-01-10,69.08,68.68,69.44,68.45,8050000.000000001,-0.0052,ABT
2019-01-11,69.33,68.6,69.36,68.45,6580000.0,0.0036,ABT
2019-01-14,68.27,68.41,68.8,68.13,5120000.0,-0.015300000000000001,ABT
2019-01-15,70.47,68.41,70.52,68.36,6310000.0,0.0322,ABT
2019-01-16,69.82,70.5,70.76,69.74,6360000.0,-0.0092,ABT
2019-01-17,70.52,69.87,70.97,69.77,5430000.0,0.01,ABT
2019-01-18,71.42,70.99,71.74,70.78,9400000.0,0.0128,ABT
2019-01-22,71.49,70.97,71.67,70.69,6540000.0,0.001,ABT
2019-01-23,69.91,70.5,71.55,69.27,10200000.0,-0.022099999999999998,ABT
2019-01-24,70.86,70.0,71.0,69.32,6440000.0,0.013600000000000001,ABT
2019-01-25,71.15,71.27,71.77,70.79,4830000.0,0.0040999999999999995,ABT
2019-01-28,69.05,70.52,70.63,68.89,5940000.0,-0.029500000000000002,ABT
2019-01-29,69.69,69.09,69.94,68.8,5980000.0,0.009300000000000001,ABT
2019-01-30,71.68,69.91,71.8,69.69,8150000.0,0.0286,ABT
2019-01-31,72.98,71.31,73.07,71.14,10420000.0,0.0181,ABT
2019-02-01,72.36,73.02,73.24,71.97,5020000.0,-0.0085,ABT
2019-02-04,72.5,72.39,72.69,71.71,5280000.0,0.0019,ABT
2019-02-05,73.11,72.9,73.29,72.68,4300000.0,0.0084,ABT
2019-02-06,73.49,72.9,73.56,72.63,4850000.0,0.0052,ABT
2019-02-07,72.74,72.99,73.06,71.5,6860000.0,-0.0102,ABT
