Date,Close,Open,High,Low,Volume,Change,Symbol
2019-04-09,268.99,267.12,269.99,266.8,1610000.0,0.0007000000000000001,ADBE
2019-04-10,271.58,269.47,272.16,269.01,1470000.0,0.0096,ADBE
2019-04-11,271.9,271.95,272.92,270.77,2089999.9999999998,0.0012,ADBE
2019-04-12,271.86,273.01,273.51,270.82,1680000.0,-0.0001,ADBE
2019-04-15,272.22,271.86,273.71,270.62,1460000.0,0.0013,ADBE
2019-04-16,271.43,273.07,273.39,269.64,1640000.0,-0.0029,ADBE
2019-04-17,269.45,272.17,272.67,268.44,2390000.0,-0.0073,ADBE
2019-04-18,270.57,270.09,270.82,266.64,2029999.9999999998,0.0042,ADBE
2019-04-22,272.21,269.82,272.32,269.2,1360000.0,0.0060999999999999995,ADBE
2019-04-23,278.49,272.54,278.89,271.59,2690000.0,0.0231,ADBE
2019-04-24,275.45,279.22,280.17,275.25,1870000.0,-0.0109,ADBE
2019-04-25,277.66,278.4,279.52,274.38,1750000.0,0.008,ADBE
2019-04-26,281.96,278.18,282.0,275.79,2110000.0,0.0155,ADBE
2019-04-29,286.14,286.46,291.7,285.38,5590000.0,0.0148,ADBE
2019-04-30,289.25,286.1,289.77,285.25,3070000.0,0.0109,ADBE
2019-05-01,283.35,291.0,291.0,283.19,2060000.0,-0.0204,ADBE
2019-05-02,279.64,283.14,284.59,278.15,2480000.0,-0.0131,ADBE
2019-05-03,285.58,282.56,286.35,282.39,1980000.0,0.0212,ADBE
2019-05-06,283.66,277.6,284.22,275.81,1990000.0,-0.0067,ADBE
2019-05-07,277.07,278.82,280.65,273.67,2570000.0,-0.0232,ADBE
2019-05-08,276.77,275.83,278.37,274.16,2610000.0,-0.0011,ADBE
2019-05-09,275.79,274.16,277.12,270.8,1870000.0,-0.0034999999999999996,ADBE
2019-05-10,278.48,273.58,279.5,270.32,2100000.0,0.0098,ADBE
2019-05-13,267.7,270.56,274.19,267.22,2700000.0,-0.0387,ADBE
2019-05-14,271.86,269.43,274.23,269.29,2049999.9999999998,0.0155,ADBE
2019-05-15,276.82,269.82,276.95,269.5,2710000.0,0.0182,ADBE
2019-05-16,283.55,278.63,285.87,278.4,3410000.0,0.024300000000000002,ADBE
2019-05-17,279.85,281.68,284.41,279.07,2220000.0,-0.013000000000000001,ADBE
2019-05-20,275.45,276.1,277.89,273.4,2390000.0,-0.015700000000000002,ADBE
2019-05-21,278.07,278.21,280.0,277.05,1790000.0,0.0095,ADBE
2019-05-22,281.82,277.42,282.74,277.25,1570000.0,0.013500000000000002,ADBE
2019-05-23,274.25,278.29,278.43,271.69,2710000.0,-0.0269,ADBE
2019-05-24,274.77,273.54,277.48,273.54,1880000.0,0.0019,ADBE
2019-05-28,278.25,276.49,281.45,275.37,2480000.0,0.0127,ADBE
2019-05-29,273.38,275.29,276.8,272.28,1810000.0,-0.0175,ADBE
2019-05-30,274.51,274.43,275.09,272.43,1600000.0,0.0040999999999999995,ADBE
2019-05-31,270.9,271.28,272.91,268.75,2530000.0,-0.0132,ADBE
2019-06-03,259.03,270.51,272.81,257.53,3900000.0,-0.0438,ADBE
2019-06-04,268.71,263.27,268.93,257.46,3750000.0,0.0374,ADBE
2019-06-05,272.86,272.78,273.21,268.39,2650000.0,0.0154,ADBE
2019-06-06,274.8,273.72,275.76,271.05,2210000.0,0.0070999999999999995,ADBE
2019-06-07,278.16,275.87,282.37,275.51,2760000.0,0.012199999999999999,ADBE
2019-06-10,280.34,280.98,284.98,280.2,2490000.0,0.0078000000000000005,ADBE
2019-06-11,275.99,283.91,284.89,272.03,2970000.0,-0.0155,ADBE
2019-06-12,276.84,276.13,277.56,274.57,1310000.0,0.0031,ADBE
2019-06-13,276.3,278.59,278.96,275.92,1700000.0,-0.002,ADBE
2019-06-14,274.28,275.91,277.1,274.0,2260000.0,-0.0073,ADBE
2019-06-17,275.6,274.63,277.47,274.63,2250000.0,0.0048,ADBE
2019-06-18,276.78,280.37,280.49,276.62,4530000.0,0.0043,ADBE
2019-06-19,291.21,287.0,292.0,284.34,9740000.0,0.0521,ADBE
2019-06-20,302.11,293.25,302.66,293.25,5630000.0,0.0374,ADBE
2019-06-21,299.33,301.46,304.0,299.09,4019999.9999999995,-0.0092,ADBE
2019-06-24,299.87,300.0,302.58,298.69,2870000.0,0.0018,ADBE
2019-06-25,287.97,299.21,300.64,287.0,4640000.0,-0.0397,ADBE
2019-06-26,288.72,291.26,292.76,288.7,2900000.0,0.0026,ADBE
2019-06-27,293.23,290.04,294.67,290.04,2600000.0,0.015600000000000001,ADBE
2019-06-28,294.65,294.5,295.1,291.95,2650000.0,0.0048,ADBE
2019-07-01,300.97,299.55,301.9,297.66,2620000.0,0.021400000000000002,ADBE
2019-07-02,301.39,301.19,301.58,299.36,1820000.0,0.0014000000000000002,ADBE
2019-07-03,305.7,302.0,305.86,301.29,1590000.0,0.0143,ADBE
2019-07-05,303.98,304.01,305.24,298.93,2870000.0,-0.005600000000000001,ADBE
2019-07-08,302.92,302.76,303.11,300.13,1910000.0,-0.0034999999999999996,ADBE
2019-07-09,304.2,300.56,305.13,300.22,1640000.0,0.0042,ADBE
2019-07-10,306.98,305.1,309.32,305.1,1950000.0,0.0091,ADBE
2019-07-11,307.6,307.39,310.17,305.9,1950000.0,0.002,ADBE
2019-07-12,309.42,308.01,309.7,304.96,1620000.0,0.0059,ADBE
2019-07-15,308.76,310.0,310.45,307.72,1160000.0,-0.0021,ADBE
2019-07-16,305.7,308.0,308.46,305.07,1840000.0,-0.009899999999999999,ADBE
2019-07-17,309.39,307.13,310.96,306.75,2300000.0,0.0121,ADBE
2019-07-18,310.08,307.21,310.92,306.85,1600000.0,0.0022,ADBE
2019-07-19,306.87,311.56,313.11,305.26,2100000.0,-0.0104,ADBE
2019-07-22,308.55,308.39,309.92,307.14,1340000.0,0.0055000000000000005,ADBE
2019-07-23,307.88,309.91,309.98,305.22,1830000.0,-0.0022,ADBE
2019-07-24,310.27,305.81,310.73,305.81,1460000.0,0.0078000000000000005,ADBE
2019-07-25,308.73,308.66,309.66,306.1,1380000.0,-0.005,ADBE
2019-07-26,311.27,309.97,312.5,309.26,1510000.0,0.008199999999999999,ADBE
2019-07-29,307.22,311.94,311.94,301.48,2780000.0,-0.013000000000000001,ADBE
2019-07-30,303.64,305.07,307.09,302.55,2160000.0,-0.011699999999999999,ADBE
2019-07-31,298.86,303.61,304.95,295.11,3070000.0,-0.015700000000000002,ADBE
2019-08-01,298.44,299.15,304.99,296.77,3210000.0,-0.0014000000000000002,ADBE
2019-08-02,293.71,295.57,297.35,289.42,3400000.0,-0.0158,ADBE
2019-08-05,280.36,285.04,286.87,276.78,4290000.0,-0.0455,ADBE
2019-08-06,286.21,283.63,286.99,282.5,2550000.0,0.0209,ADBE
2019-08-07,289.02,282.24,290.26,282.0,2200000.0,0.0098,ADBE
2019-08-08,297.78,292.75,297.87,290.2,2510000.0,0.030299999999999997,ADBE
2019-08-09,294.83,296.14,298.27,292.15,1450000.0,-0.009899999999999999,ADBE
2019-08-12,288.65,293.14,294.42,287.41,1580000.0,-0.021,ADBE
2019-08-13,293.17,288.23,295.5,286.39,2350000.0,0.015700000000000002,ADBE
2019-08-14,283.66,287.6,289.65,281.43,2590000.0,-0.032400000000000005,ADBE
2019-08-15,282.71,285.64,286.49,280.86,2340000.0,-0.0033,ADBE
2019-08-16,287.45,285.58,290.15,283.32,1980000.0,0.0168,ADBE
2019-08-19,287.97,291.32,291.77,287.17,1960000.0,0.0018,ADBE
2019-08-20,285.71,287.97,288.66,285.4,1490000.0,-0.0078000000000000005,ADBE
2019-08-21,291.53,288.54,292.92,286.51,1520000.0,0.0204,ADBE
2019-08-22,287.69,292.57,292.9,285.12,1750000.0,-0.0132,ADBE
2019-08-23,282.44,289.23,293.57,280.97,2850000.0,-0.0182,ADBE
2019-08-26,288.74,284.86,288.89,283.51,1790000.0,0.0223,ADBE
2019-08-27,289.45,290.66,291.85,286.53,1790000.0,0.0025,ADBE
2019-08-28,282.13,286.55,287.99,280.42,2780000.0,-0.0253,ADBE
2019-08-29,286.63,285.71,287.7,283.62,2170000.0,0.016,ADBE
2019-08-30,284.51,287.41,288.5,280.12,2370000.0,-0.0074,ADBE
2019-09-03,282.45,284.25,287.46,281.4,1840000.0,-0.0072,ADBE
2019-09-04,284.6,286.04,286.25,282.46,1520000.0,0.0076,ADBE
2019-09-05,287.75,287.83,288.01,281.52,2840000.0,0.0111,ADBE
2019-09-06,284.94,288.2,289.59,283.96,2270000.0,-0.0098,ADBE
2019-09-09,279.3,286.52,286.93,276.6,3130000.0,-0.019799999999999998,ADBE
2019-09-10,276.14,277.58,277.58,272.34,4099999.9999999995,-0.0113,ADBE
2019-09-11,277.78,277.66,280.31,274.0,2590000.0,0.0059,ADBE
2019-09-12,278.02,281.0,282.28,277.94,2960000.0,0.0009,ADBE
2019-09-13,278.35,278.22,280.28,276.32,2950000.0,0.0012,ADBE
2019-09-16,282.93,276.62,283.05,275.3,2770000.0,0.0165,ADBE
2019-09-17,284.69,284.04,285.3,280.36,4540000.0,0.0062,ADBE
2019-09-18,279.72,275.35,280.29,270.02,7480000.0,-0.0175,ADBE
2019-09-19,281.26,280.17,284.37,279.83,3170000.0,0.0055000000000000005,ADBE
2019-09-20,277.91,281.6,283.2,274.95,4160000.0,-0.011899999999999999,ADBE
2019-09-23,277.44,275.93,279.58,275.41,2069999.9999999998,-0.0017000000000000001,ADBE
2019-09-24,272.47,279.58,280.7,271.08,3350000.0,-0.0179,ADBE
2019-09-25,277.43,271.9,277.71,267.73,3450000.0,0.0182,ADBE
2019-09-26,283.81,278.46,285.9,277.01,4330000.0,0.023,ADBE
2019-09-27,277.54,284.63,284.98,274.12,3170000.0,-0.022099999999999998,ADBE
2019-09-30,276.25,277.54,279.0,275.14,4080000.0,-0.0046,ADBE
2019-10-01,272.71,278.99,279.65,271.87,3310000.0,-0.0128,ADBE
2019-10-02,266.66,271.18,271.18,265.19,3400000.0,-0.0222,ADBE
2019-10-03,272.4,266.92,272.8,263.85,3650000.0,0.0215,ADBE
2019-10-04,276.96,273.11,278.08,273.11,2580000.0,0.0167,ADBE
2019-10-07,276.9,276.32,278.49,275.59,1860000.0,-0.0002,ADBE
2019-10-08,270.83,274.46,275.41,270.8,2160000.0,-0.0219,ADBE
2019-10-09,274.27,273.52,275.55,272.86,1380000.0,0.0127,ADBE
2019-10-10,274.98,274.06,276.71,272.79,1630000.0,0.0026,ADBE
2019-10-11,278.29,278.37,281.27,277.63,2100000.0,0.012,ADBE
2019-10-14,277.78,278.11,279.42,277.15,1380000.0,-0.0018,ADBE
2019-10-15,279.39,278.17,281.51,278.02,1970000.0,0.0058,ADBE
2019-10-16,272.7,270.23,272.81,267.51,4330000.0,-0.0239,ADBE
2019-10-17,269.24,272.61,274.12,267.15,3410000.0,-0.0127,ADBE
2019-10-18,265.52,269.36,269.68,262.1,4390000.0,-0.0138,ADBE
2019-10-21,266.84,265.63,267.43,262.57,2930000.0,0.005,ADBE
2019-10-22,261.09,268.49,269.28,260.64,3410000.0,-0.0215,ADBE
2019-10-23,261.32,261.0,265.52,259.57,3080000.0,0.0009,ADBE
2019-10-24,269.7,264.04,271.46,263.25,3600000.0,0.0321,ADBE
2019-10-25,270.98,267.8,271.61,267.02,1820000.0,0.004699999999999999,ADBE
2019-10-28,271.35,271.58,272.29,268.38,2280000.0,0.0014000000000000002,ADBE
2019-10-29,271.45,271.68,273.72,271.06,1720000.0,0.0004,ADBE
2019-10-30,278.41,273.25,278.65,272.61,2320000.0,0.0256,ADBE
2019-10-31,277.93,278.27,279.32,275.31,2850000.0,-0.0017000000000000001,ADBE
2019-11-01,277.82,279.14,281.83,277.27,2830000.0,-0.0004,ADBE
2019-11-04,277.5,280.56,281.21,276.05,2790000.0,-0.0012,ADBE
2019-11-05,289.29,292.11,292.88,283.6,6170000.0,0.0425,ADBE
2019-11-06,287.4,289.11,289.26,285.61,2760000.0,-0.006500000000000001,ADBE
2019-11-07,290.77,288.3,293.48,287.0,3200000.0,0.011699999999999999,ADBE
2019-11-08,292.46,290.02,292.46,288.48,1630000.0,0.0058,ADBE
2019-11-11,290.27,291.95,292.34,289.7,1780000.0,-0.0075,ADBE
2019-11-12,291.72,290.79,294.16,290.27,2089999.9999999998,0.005,ADBE
2019-11-13,293.54,291.86,293.7,290.26,1810000.0,0.0062,ADBE
2019-11-14,294.53,293.54,295.08,292.15,1460000.0,0.0034000000000000002,ADBE
2019-11-15,297.5,296.54,297.5,293.56,2009999.9999999998,0.0101,ADBE
2019-11-18,297.16,297.55,298.56,296.0,1630000.0,-0.0011,ADBE
2019-11-19,300.6,298.75,300.74,296.39,2140000.0,0.0116,ADBE
2019-11-20,300.1,299.39,302.05,297.05,1840000.0,-0.0017000000000000001,ADBE
2019-11-21,298.8,298.99,300.35,296.62,1610000.0,-0.0043,ADBE
2019-11-22,299.3,299.59,299.92,295.8,1510000.0,0.0017000000000000001,ADBE
2019-11-25,305.28,300.48,305.45,300.48,2210000.0,0.02,ADBE
2019-11-26,307.9,305.0,309.06,304.89,2620000.0,0.0086,ADBE
2019-11-27,309.06,308.5,309.17,305.74,1470000.0,0.0038,ADBE
2019-11-29,309.53,308.52,310.0,308.0,1180000.0,0.0015,ADBE
2019-12-02,302.75,309.22,309.9,299.51,2890000.0,-0.0219,ADBE
2019-12-03,303.91,298.24,304.46,297.32,1660000.0,0.0038,ADBE
2019-12-04,302.51,305.0,305.32,301.28,1520000.0,-0.0046,ADBE
2019-12-05,303.03,303.13,304.24,301.0,1700000.0,0.0017000000000000001,ADBE
2019-12-06,306.23,306.2,306.75,303.16,1730000.0,0.0106,ADBE
2019-12-09,307.05,308.91,310.91,306.7,2900000.0,0.0027,ADBE
2019-12-10,304.17,306.62,309.03,304.1,2160000.0,-0.009399999999999999,ADBE
2019-12-11,303.74,305.15,305.38,301.48,2930000.0,-0.0014000000000000002,ADBE
2019-12-12,305.96,303.0,306.58,300.72,3130000.0,0.0073,ADBE
2019-12-13,317.94,314.11,321.73,313.74,6610000.0,0.0392,ADBE
2019-12-16,323.8,319.27,325.25,319.27,3440000.0,0.0184,ADBE
2019-12-17,322.85,325.04,325.08,321.75,2330000.0,-0.0029,ADBE
2019-12-18,324.38,322.1,326.82,322.01,2330000.0,0.004699999999999999,ADBE
2019-12-19,327.63,324.38,327.96,324.26,2560000.0,0.01,ADBE
2019-12-20,327.61,328.37,330.0,325.62,4230000.0,-0.0001,ADBE
2019-12-23,328.95,328.83,329.88,327.26,2210000.0,0.0040999999999999995,ADBE
2019-12-24,329.64,329.0,331.54,328.68,1070000.0,0.0021,ADBE
2019-12-26,331.2,329.63,331.28,329.63,1060000.0,0.004699999999999999,ADBE
2019-12-27,330.79,332.88,332.88,329.77,1230000.0,-0.0012,ADBE
2019-12-30,328.34,330.35,330.46,325.17,1900000.0,-0.0074,ADBE
2019-12-31,329.81,326.25,329.94,326.25,1590000.0,0.0045000000000000005,ADBE
2020-01-02,334.43,330.0,334.48,329.17,1990000.0,0.013999999999999999,ADBE
2020-01-03,331.81,329.17,332.98,328.69,1580000.0,-0.0078000000000000005,ADBE
2020-01-06,333.71,328.29,333.91,328.19,1880000.0,0.005699999999999999,ADBE
2020-01-07,333.39,334.15,334.79,332.31,2510000.0,-0.001,ADBE
2020-01-08,337.87,333.81,339.23,333.4,2250000.0,0.0134,ADBE
2020-01-09,340.45,340.14,341.81,338.19,1630000.0,0.0076,ADBE
2020-01-10,339.81,342.05,343.36,339.62,1480000.0,-0.0019,ADBE
2020-01-13,345.63,341.54,345.73,341.22,2069999.9999999998,0.0171,ADBE
2020-01-14,344.63,347.01,347.27,343.15,2270000.0,-0.0029,ADBE
2020-01-15,342.94,346.42,347.5,342.46,2210000.0,-0.0049,ADBE
2020-01-16,345.38,345.98,345.99,342.76,2440000.0,0.0070999999999999995,ADBE
2020-01-17,349.74,349.0,349.95,346.38,2540000.0,0.0126,ADBE
2020-01-21,350.0,346.37,352.37,345.62,2120000.0,0.0007000000000000001,ADBE
2020-01-22,350.06,352.6,354.28,349.96,1600000.0,0.0002,ADBE
2020-01-23,351.76,351.02,352.16,347.85,2080000.0,0.0049,ADBE
2020-01-24,351.37,354.1,355.69,349.2,1640000.0,-0.0011,ADBE
2020-01-27,346.9,341.04,349.9,340.4,2650000.0,-0.0127,ADBE
2020-01-28,354.63,349.0,355.66,347.12,2270000.0,0.0223,ADBE
2020-01-29,351.66,356.7,356.7,351.36,1520000.0,-0.0084,ADBE
2020-01-30,356.74,349.69,356.82,349.69,1830000.0,0.0144,ADBE
2020-01-31,351.14,355.84,355.84,348.3,3690000.0,-0.015700000000000002,ADBE
2020-02-03,358.0,353.41,358.67,352.29,2690000.0,0.0195,ADBE
2020-02-04,366.74,363.43,367.44,360.45,3050000.0,0.024399999999999998,ADBE
2020-02-05,365.55,373.99,374.48,362.31,2460000.0,-0.0032,ADBE
2020-02-06,367.46,366.16,368.25,363.01,2220000.0,0.0052,ADBE
2020-02-07,366.09,366.0,369.34,364.38,2089999.9999999998,-0.0037,ADBE
2020-02-10,370.0,365.44,370.81,365.22,2430000.0,0.010700000000000001,ADBE
2020-02-11,369.28,373.03,373.7,367.25,2009999.9999999998,-0.0019,ADBE
2020-02-12,374.29,370.64,374.43,367.15,2360000.0,0.013600000000000001,ADBE
2020-02-13,374.84,372.56,377.71,372.39,1920000.0,0.0015,ADBE
2020-02-14,379.67,376.28,379.83,375.85,1690000.0,0.0129,ADBE
2020-02-18,378.85,380.2,382.59,378.59,2069999.9999999998,-0.0022,ADBE
2020-02-19,383.28,383.83,385.0,381.48,2580000.0,0.011699999999999999,ADBE
2020-02-20,378.96,384.0,386.75,373.48,3790000.0,-0.0113,ADBE
2020-02-21,372.95,378.02,378.34,368.75,2740000.0,-0.0159,ADBE
2020-02-24,357.41,355.39,363.46,349.0,3920000.0,-0.0417,ADBE
2020-02-25,347.8,361.0,363.97,346.28,4190000.0000000005,-0.0269,ADBE
2020-02-26,351.34,349.4,360.07,348.6,3490000.0,0.0102,ADBE
2020-02-27,337.52,340.0,352.24,337.27,4740000.0,-0.0393,ADBE
2020-02-28,345.12,324.42,345.46,324.0,6470000.0,0.0225,ADBE
2020-03-02,360.28,349.81,360.75,342.61,5400000.0,0.043899999999999995,ADBE
2020-03-03,348.34,361.76,364.95,344.04,4200000.0,-0.0331,ADBE
2020-03-04,363.85,354.38,364.27,350.08,4150000.0000000005,0.044500000000000005,ADBE
2020-03-05,351.03,355.06,360.45,347.19,3200000.0,-0.0352,ADBE
2020-03-06,336.77,340.45,344.16,326.6,5620000.0,-0.0406,ADBE
2020-03-09,305.79,311.68,322.44,305.33,5290000.0,-0.092,ADBE
2020-03-10,332.38,318.98,332.94,309.31,5970000.0,0.087,ADBE
2020-03-11,315.23,324.32,326.36,309.0,4870000.0,-0.0516,ADBE
2020-03-12,285.0,290.41,310.13,283.0,7230000.0,-0.0959,ADBE
2020-03-13,335.5,312.88,336.0,298.0,8940000.0,0.1772,ADBE
2020-03-16,286.03,288.36,307.11,283.25,7140000.0,-0.1475,ADBE
2020-03-17,311.81,291.2,312.95,278.35,6190000.0,0.0901,ADBE
2020-03-18,294.61,287.69,296.82,255.25,7290000.0,-0.0552,ADBE
2020-03-19,307.51,291.92,318.63,281.54,6020000.0,0.0438,ADBE
2020-03-20,295.34,312.92,324.8,293.77,7460000.0,-0.039599999999999996,ADBE
2020-03-23,307.27,296.67,312.49,287.78,6020000.0,0.0404,ADBE
2020-03-24,310.0,322.4,326.63,301.72,6590000.0,0.0089,ADBE
2020-03-25,305.91,308.0,317.6,298.42,4830000.0,-0.0132,ADBE
2020-03-26,322.67,307.5,324.22,307.5,4530000.0,0.0548,ADBE
2020-03-27,305.83,311.15,314.09,300.76,4860000.0,-0.052199999999999996,ADBE
2020-03-30,318.39,308.89,322.97,308.01,4340000.0,0.041100000000000005,ADBE
2020-03-31,318.24,316.41,326.33,312.68,6410000.0,-0.0005,ADBE
2020-04-01,301.21,307.0,309.61,298.32,3900000.0,-0.0535,ADBE
2020-04-02,303.96,297.76,306.5,293.18,3590000.0,0.0091,ADBE
2020-04-03,293.61,302.06,303.47,289.71,3930000.0,-0.0341,ADBE
2020-04-06,319.13,306.56,320.51,299.95,5150000.0,0.08689999999999999,ADBE
2020-04-07,308.93,327.41,328.32,306.3,5420000.0,-0.032,ADBE
2020-04-08,317.18,313.88,317.72,308.2,4000000.0,0.026699999999999998,ADBE
2020-04-09,318.7,318.65,320.78,310.79,3300000.0,0.0048,ADBE
2020-04-13,320.65,315.94,320.9,313.75,1840000.0,0.0060999999999999995,ADBE
2020-04-14,340.77,328.77,342.1,328.47,3860000.0,0.06269999999999999,ADBE
2020-04-15,332.55,335.34,339.22,329.64,2820000.0,-0.0241,ADBE
2020-04-16,342.7,339.71,345.52,336.04,3920000.0,0.0305,ADBE
2020-04-17,344.11,350.09,350.38,340.5,3340000.0,0.0040999999999999995,ADBE
2020-04-20,344.88,340.79,348.5,338.75,2770000.0,0.0022,ADBE
2020-04-21,328.99,340.9,342.76,325.21,3550000.0,-0.0461,ADBE
2020-04-22,336.77,337.41,339.38,332.8,2230000.0,0.0236,ADBE
2020-04-23,335.37,338.9,341.75,334.8,2120000.0,-0.0042,ADBE
2020-04-24,344.1,338.0,344.7,333.5,2150000.0,0.026000000000000002,ADBE
2020-04-27,348.5,348.8,349.96,345.12,2380000.0,0.0128,ADBE
2020-04-28,333.45,353.09,353.45,332.57,3900000.0,-0.0432,ADBE
2020-04-29,349.17,339.53,351.25,335.44,5010000.0,0.0471,ADBE
2020-04-30,353.64,348.01,356.23,346.55,3900000.0,0.0128,ADBE
2020-05-01,343.84,347.24,350.31,340.26,2580000.0,-0.0277,ADBE
2020-05-04,349.11,340.74,350.6,340.0,2370000.0,0.015300000000000001,ADBE
2020-05-05,356.13,353.38,359.7,352.39,2380000.0,0.020099999999999996,ADBE
2020-05-06,362.52,357.92,366.79,357.13,2320000.0,0.0179,ADBE
2020-05-07,366.78,368.82,369.5,365.5,2470000.0,0.0118,ADBE
2020-05-08,367.51,370.0,371.1,365.41,2550000.0,0.002,ADBE
2020-05-11,371.42,365.84,373.63,364.5,2270000.0,0.0106,ADBE
2020-05-12,365.1,371.46,372.72,364.55,2069999.9999999998,-0.017,ADBE
