Date,Close,Open,High,Low,Volume,Change,Symbol
2019-01-02,190.95,187.82,190.99,186.7,2480000.0,0.0022,MMM
2019-01-03,183.76,188.28,188.28,182.89,3360000.0,-0.0377,MMM
2019-01-04,191.32,186.75,191.98,186.03,3000000.0,0.041100000000000005,MMM
2019-01-07,190.88,191.36,192.3,188.66,2160000.0,-0.0023,MMM
2019-01-08,191.68,193.0,194.11,189.58,2480000.0,0.0042,MMM
2019-01-09,192.3,193.25,193.94,191.38,2160000.0,0.0032,MMM
2019-01-10,193.6,190.87,193.81,189.4,1940000.0,0.0068000000000000005,MMM
2019-01-11,192.21,191.84,192.69,190.86,2360000.0,-0.0072,MMM
2019-01-14,192.17,190.64,192.83,189.8,1910000.0,-0.0002,MMM
2019-01-15,188.94,188.84,190.68,187.86,2740000.0,-0.0168,MMM
2019-01-16,189.48,188.51,190.44,188.42,2490000.0,0.0029,MMM
2019-01-17,191.71,188.56,192.9,187.9,1980000.0,0.0118,MMM
2019-01-18,195.86,194.34,196.4,192.36,2750000.0,0.0216,MMM
2019-01-22,192.26,194.22,194.49,190.43,2710000.0,-0.0184,MMM
2019-01-23,192.29,192.63,194.0,190.28,1650000.0,0.0002,MMM
2019-01-24,192.52,192.26,193.16,191.51,1580000.0,0.0012,MMM
2019-01-25,195.9,194.72,197.16,194.46,2320000.0,0.0176,MMM
2019-01-28,193.2,193.14,193.45,191.07,3160000.0,-0.0138,MMM
2019-01-29,196.95,195.01,199.89,194.2,4310000.0,0.0194,MMM
2019-01-30,199.27,198.22,200.11,194.63,2170000.0,0.0118,MMM
2019-01-31,200.3,198.8,200.89,197.74,3340000.0,0.0052,MMM
2019-02-01,199.16,201.49,201.77,198.29,2240000.0,-0.005699999999999999,MMM
2019-02-04,200.21,199.01,200.26,196.25,1970000.0,0.0053,MMM
2019-02-05,201.12,200.72,201.13,199.73,2040000.0,0.0045000000000000005,MMM
2019-02-06,202.57,201.22,203.08,200.25,1670000.0,0.0072,MMM
2019-02-07,199.84,201.02,202.4,198.85,1950000.0,-0.013500000000000002,MMM
2019-02-08,199.82,199.22,199.85,197.9,1450000.0,-0.0001,MMM
2019-02-11,200.91,200.93,201.2,199.64,1510000.0,0.0055000000000000005,MMM
2019-02-12,206.57,202.87,206.79,202.19,2620000.0,0.0282,MMM
2019-02-13,209.72,207.09,210.4,206.59,2970000.0,0.0152,MMM
2019-02-14,204.93,206.59,207.12,204.05,2230000.0,-0.022799999999999997,MMM
2019-02-15,208.86,206.46,208.97,206.0,2000000.0,0.0192,MMM
2019-02-19,208.41,207.91,209.15,207.39,1530000.0,-0.0022,MMM
2019-02-20,208.53,208.93,208.97,207.32,1880000.0,0.0006,MMM
2019-02-21,207.77,208.16,209.11,207.25,1740000.0,-0.0036,MMM
2019-02-22,209.35,207.77,209.66,207.15,1530000.0,0.0076,MMM
2019-02-25,210.58,210.47,211.35,210.34,2180000.0,0.0059,MMM
2019-02-26,209.38,210.58,211.59,209.37,1670000.0,-0.005699999999999999,MMM
2019-02-27,209.03,209.6,209.69,208.16,1540000.0,-0.0017000000000000001,MMM
2019-02-28,207.39,209.05,209.05,206.96,2120000.0,-0.0078000000000000005,MMM
2019-03-01,207.49,208.81,209.76,206.9,1750000.0,0.0005,MMM
2019-03-04,206.86,208.99,209.98,205.74,1990000.0,-0.003,MMM
2019-03-05,203.84,205.58,207.25,203.84,2740000.0,-0.0146,MMM
2019-03-06,202.8,204.73,204.79,202.76,1830000.0,-0.0051,MMM
2019-03-07,199.86,202.56,202.56,198.5,3340000.0,-0.014499999999999999,MMM
2019-03-08,200.89,198.38,201.17,198.0,1720000.0,0.0052,MMM
2019-03-11,207.1,201.88,207.16,201.66,2390000.0,0.030899999999999997,MMM
2019-03-12,205.8,207.84,208.39,205.38,2120000.0,-0.0063,MMM
2019-03-13,206.66,206.83,207.3,205.63,2040000.0,0.0042,MMM
2019-03-14,207.38,206.7,207.45,205.73,1790000.0,0.0034999999999999996,MMM
2019-03-15,208.08,208.4,208.66,206.79,4390000.0,0.0034000000000000002,MMM
2019-03-18,208.49,208.44,208.6,205.61,1840000.0,0.002,MMM
2019-03-19,209.02,209.1,210.54,208.31,2350000.0,0.0025,MMM
2019-03-20,208.3,209.0,210.51,207.29,1730000.0,-0.0034000000000000002,MMM
2019-03-21,209.61,206.8,210.16,205.97,2290000.0,0.0063,MMM
2019-03-22,204.66,208.29,208.49,204.47,2720000.0,-0.0236,MMM
2019-03-25,203.21,203.46,205.47,202.25,2020000.0,-0.0070999999999999995,MMM
2019-03-26,207.24,205.0,207.64,204.77,1900000.0,0.019799999999999998,MMM
2019-03-27,207.16,207.4,207.94,205.13,2000000.0,-0.0004,MMM
2019-03-28,208.53,208.0,208.74,206.64,1670000.0,0.0066,MMM
2019-03-29,207.78,209.29,209.5,206.2,2860000.0,-0.0036,MMM
2019-04-01,211.94,209.89,212.39,209.25,2590000.0,0.02,MMM
2019-04-02,212.13,212.24,212.7,211.0,1410000.0,0.0009,MMM
2019-04-03,213.13,212.95,213.93,212.44,1570000.0,0.004699999999999999,MMM
2019-04-04,215.03,213.5,215.27,212.32,1560000.0,0.0089,MMM
2019-04-05,215.41,215.88,216.49,214.8,1390000.0,0.0018,MMM
2019-04-08,215.02,214.71,215.07,213.47,1130000.0,-0.0018,MMM
2019-04-09,211.96,214.42,214.57,211.82,1520000.0,-0.014199999999999999,MMM
2019-04-10,212.11,212.42,212.71,210.72,1350000.0,0.0007000000000000001,MMM
2019-04-11,213.53,211.71,213.71,211.44,1180000.0,0.0067,MMM
2019-04-12,217.42,215.1,217.49,214.35,1920000.0,0.0182,MMM
2019-04-15,215.83,216.84,217.36,214.9,1480000.0,-0.0073,MMM
2019-04-16,216.9,216.59,217.67,215.48,1550000.0,0.005,MMM
2019-04-17,217.64,217.63,219.33,217.18,1980000.0,0.0034000000000000002,MMM
2019-04-18,218.88,217.98,219.67,217.62,1780000.0,0.005699999999999999,MMM
2019-04-22,218.54,217.3,219.4,217.27,1400000.0,-0.0016,MMM
2019-04-23,219.5,218.01,219.55,217.18,1560000.0,0.0044,MMM
2019-04-24,219.08,219.0,219.75,218.1,2049999.9999999998,-0.0019,MMM
2019-04-25,190.72,197.54,198.96,189.6,14650000.0,-0.1295,MMM
2019-04-26,191.67,190.53,192.25,189.36,4490000.0,0.005,MMM
2019-04-29,190.21,191.52,192.19,189.75,3800000.0,-0.0076,MMM
2019-04-30,189.51,190.86,190.86,186.55,4540000.0,-0.0037,MMM
2019-05-01,186.07,189.49,189.71,185.92,3820000.0,-0.0182,MMM
2019-05-02,184.75,184.5,186.5,183.38,5650000.0,-0.0070999999999999995,MMM
2019-05-03,185.22,185.81,186.69,184.09,4750000.0,0.0025,MMM
2019-05-06,183.04,182.04,183.11,180.13,6520000.0,-0.0118,MMM
2019-05-07,179.12,181.81,181.9,177.81,5420000.0,-0.021400000000000002,MMM
2019-05-08,178.59,179.51,180.53,178.5,2990000.0,-0.003,MMM
2019-05-09,175.28,177.3,177.4,174.18,5100000.0,-0.018500000000000003,MMM
2019-05-10,175.86,175.02,176.33,173.01,5010000.0,0.0033,MMM
2019-05-13,174.07,173.94,174.58,172.79,5920000.0,-0.0102,MMM
2019-05-14,175.21,174.79,176.97,174.51,4010000.0,0.006500000000000001,MMM
2019-05-15,174.12,174.02,175.65,173.65,3020000.0,-0.0062,MMM
2019-05-16,171.81,174.39,174.39,171.36,4040000.0,-0.013300000000000001,MMM
2019-05-17,169.09,170.0,170.26,168.43,4600000.0,-0.0158,MMM
2019-05-20,166.25,167.96,167.96,165.61,4370000.0,-0.0168,MMM
2019-05-21,167.3,167.01,167.42,166.18,4150000.0000000005,0.0063,MMM
2019-05-22,169.74,167.43,170.76,166.46,4500000.0,0.0146,MMM
2019-05-23,165.87,167.58,168.3,164.59,3830000.0,-0.022799999999999997,MMM
2019-05-24,166.09,166.34,167.42,165.32,2370000.0,0.0013,MMM
2019-05-28,163.35,166.8,166.99,163.35,4880000.0,-0.0165,MMM
2019-05-29,161.4,163.01,163.8,160.5,3670000.0,-0.011899999999999999,MMM
2019-05-30,160.58,161.4,162.27,160.0,2480000.0,-0.0051,MMM
2019-05-31,159.75,159.83,160.74,159.63,3520000.0,-0.0052,MMM
2019-06-03,160.04,159.75,161.5,159.32,3730000.0,0.0018,MMM
2019-06-04,164.29,161.73,165.09,161.58,3750000.0,0.026600000000000002,MMM
2019-06-05,163.85,165.14,165.83,162.88,3160000.0,-0.0027,MMM
2019-06-06,164.72,164.0,166.35,162.46,3580000.0,0.0053,MMM
2019-06-07,166.61,165.56,167.09,164.64,2020000.0,0.0115,MMM
2019-06-10,168.29,168.11,170.22,167.87,2260000.0,0.0101,MMM
2019-06-11,168.91,169.91,170.36,168.5,2230000.0,0.0037,MMM
2019-06-12,169.01,169.87,170.15,168.59,2170000.0,0.0006,MMM
2019-06-13,168.85,169.36,169.9,167.87,2140000.0,-0.0009,MMM
2019-06-14,166.69,168.24,168.25,166.05,2720000.0,-0.0128,MMM
2019-06-17,166.78,167.1,167.43,166.46,1780000.0,0.0005,MMM
2019-06-18,171.86,167.85,172.27,167.57,3620000.0,0.0305,MMM
2019-06-19,170.75,171.88,172.81,170.54,2780000.0,-0.006500000000000001,MMM
2019-06-20,173.94,172.87,174.28,171.7,3060000.0,0.0187,MMM
2019-06-21,173.35,173.75,174.56,172.63,4880000.0,-0.0034000000000000002,MMM
2019-06-24,173.38,173.35,174.34,173.34,2710000.0,0.0002,MMM
2019-06-25,172.03,173.25,173.39,171.28,2730000.0,-0.0078000000000000005,MMM
2019-06-26,171.88,172.35,173.24,171.72,1810000.0,-0.0009,MMM
2019-06-27,171.5,172.51,172.79,170.65,1720000.0,-0.0022,MMM
2019-06-28,173.34,171.85,174.37,171.77,3600000.0,0.010700000000000001,MMM
2019-07-01,174.51,175.46,175.78,173.52,2110000.0,0.0067,MMM
2019-07-02,174.02,175.1,175.1,173.07,1560000.0,-0.0028000000000000004,MMM
2019-07-03,174.98,174.17,175.04,172.93,1170000.0,0.0055000000000000005,MMM
2019-07-05,172.0,173.0,173.28,169.72,1740000.0,-0.017,MMM
2019-07-08,169.19,169.92,170.48,168.77,2290000.0,-0.0163,MMM
2019-07-09,165.7,166.82,167.45,164.29,4540000.0,-0.0206,MMM
2019-07-10,165.7,166.19,167.31,165.56,2660000.0,0.0,MMM
2019-07-11,169.04,166.3,169.09,165.87,2820000.0,0.0202,MMM
2019-07-12,173.34,170.1,173.36,169.25,3160000.0,0.0254,MMM
2019-07-15,172.84,173.38,174.25,171.21,2190000.0,-0.0029,MMM
2019-07-16,176.49,172.75,177.25,172.72,3920000.0,0.021099999999999997,MMM
2019-07-17,174.67,176.35,176.49,174.1,2950000.0,-0.0103,MMM
2019-07-18,173.06,174.42,175.14,172.4,2220000.0,-0.0092,MMM
2019-07-19,172.61,173.01,173.99,172.21,2360000.0,-0.0026,MMM
2019-07-22,174.64,172.81,175.21,172.13,2000000.0,0.0118,MMM
2019-07-23,177.52,176.0,178.02,175.65,2360000.0,0.0165,MMM
2019-07-24,179.42,176.93,180.29,176.26,3530000.0,0.010700000000000001,MMM
2019-07-25,178.13,187.01,187.72,176.66,7360000.0,-0.0072,MMM
2019-07-26,173.98,177.63,178.39,170.57,4019999.9999999995,-0.0233,MMM
2019-07-29,176.76,173.83,177.62,173.66,2640000.0,0.016,MMM
2019-07-30,177.63,175.66,177.81,173.8,1980000.0,0.0049,MMM
2019-07-31,174.72,177.65,178.02,173.4,3020000.0,-0.016399999999999998,MMM
2019-08-01,173.36,174.79,177.67,173.03,2380000.0,-0.0078000000000000005,MMM
2019-08-02,170.55,172.86,172.92,169.81,2420000.0,-0.016200000000000003,MMM
2019-08-05,164.71,168.95,169.02,164.42,2890000.0,-0.0342,MMM
2019-08-06,163.71,164.82,165.48,162.9,3490000.0,-0.0060999999999999995,MMM
2019-08-07,163.64,162.0,163.95,158.04,5990000.0,-0.0004,MMM
2019-08-08,164.22,164.37,165.49,163.55,3260000.0,0.0034999999999999996,MMM
2019-08-09,163.47,164.54,164.75,162.03,1580000.0,-0.0046,MMM
2019-08-12,162.1,163.02,164.78,161.55,1470000.0,-0.0084,MMM
2019-08-13,164.88,162.56,167.88,162.15,3250000.0,0.0171,MMM
2019-08-14,158.81,162.5,162.87,158.67,4059999.9999999995,-0.0368,MMM
2019-08-15,156.84,158.06,159.7,155.63,4450000.0,-0.0124,MMM
2019-08-16,161.5,157.84,161.91,157.45,3480000.0,0.0297,MMM
2019-08-19,162.95,163.71,163.95,161.78,3200000.0,0.009000000000000001,MMM
2019-08-20,161.01,163.11,163.11,160.96,2060000.0,-0.011899999999999999,MMM
2019-08-21,161.15,162.69,163.65,161.05,1620000.0,0.0009,MMM
2019-08-22,160.88,162.0,162.93,160.15,1440000.0,-0.0017000000000000001,MMM
2019-08-23,155.85,160.08,160.35,155.27,4220000.0,-0.0313,MMM
2019-08-26,156.12,157.01,157.47,155.08,2220000.0,0.0017000000000000001,MMM
2019-08-27,155.75,157.33,157.48,155.4,2280000.0,-0.0024,MMM
2019-08-28,157.55,155.1,157.78,154.0,2350000.0,0.0116,MMM
2019-08-29,160.36,159.3,161.03,159.05,3170000.0,0.0178,MMM
2019-08-30,161.72,161.57,162.15,160.41,1970000.0,0.0085,MMM
2019-09-03,158.64,161.4,161.63,157.26,1840000.0,-0.019,MMM
2019-09-04,160.07,159.83,160.63,158.99,1520000.0,0.009000000000000001,MMM
2019-09-05,164.23,162.5,166.41,162.39,2420000.0,0.026000000000000002,MMM
2019-09-06,163.94,164.64,164.88,162.95,1760000.0,-0.0018,MMM
2019-09-09,165.94,165.0,167.85,164.69,3090000.0,0.012199999999999999,MMM
2019-09-10,168.86,166.16,169.1,166.01,3240000.0,0.0176,MMM
2019-09-11,168.08,169.86,169.89,165.37,3580000.0,-0.0046,MMM
2019-09-12,170.58,169.62,171.85,168.61,2870000.0,0.0149,MMM
2019-09-13,171.44,170.59,172.48,169.86,2530000.0,0.005,MMM
2019-09-16,169.67,171.21,171.21,167.91,2460000.0,-0.0103,MMM
2019-09-17,168.07,167.76,168.57,166.5,2740000.0,-0.009399999999999999,MMM
2019-09-18,167.44,167.61,168.05,165.25,2190000.0,-0.0037,MMM
2019-09-19,167.07,167.39,168.81,166.91,1630000.0,-0.0022,MMM
2019-09-20,166.76,167.43,169.17,166.48,3710000.0,-0.0019,MMM
2019-09-23,166.76,165.49,167.43,164.5,2110000.0,0.0,MMM
2019-09-24,164.74,167.05,167.55,164.16,3050000.0,-0.0121,MMM
2019-09-25,164.0,164.76,164.98,163.69,2790000.0,-0.0045000000000000005,MMM
2019-09-26,163.83,164.0,164.41,162.8,2780000.0,-0.001,MMM
2019-09-27,164.53,164.48,165.64,163.52,2870000.0,0.0043,MMM
2019-09-30,164.4,165.21,165.56,163.94,2570000.0,-0.0008,MMM
2019-10-01,158.38,165.0,165.21,158.17,3280000.0,-0.0366,MMM
2019-10-02,155.65,157.06,157.22,154.63,3050000.0,-0.0172,MMM
2019-10-03,155.23,155.14,155.46,150.81,3090000.0,-0.0027,MMM
2019-10-04,155.82,155.23,156.05,154.4,2650000.0,0.0038,MMM
2019-10-07,153.52,155.0,155.35,153.52,2520000.0,-0.0148,MMM
2019-10-08,150.74,152.33,152.8,150.58,2820000.0,-0.0181,MMM
2019-10-09,150.99,152.34,152.44,150.79,3430000.0,0.0017000000000000001,MMM
2019-10-10,152.31,150.95,153.09,150.87,3200000.0,0.0087,MMM
2019-10-11,158.1,154.13,159.6,154.11,4690000.0,0.038,MMM
2019-10-14,160.51,158.04,162.39,157.34,3280000.0,0.0152,MMM
2019-10-15,162.98,159.35,164.02,159.35,3100000.0,0.0154,MMM
2019-10-16,162.18,163.1,164.2,162.12,1950000.0,-0.0049,MMM
2019-10-17,163.54,163.14,165.49,163.08,1980000.0,0.0084,MMM
2019-10-18,163.1,163.56,164.27,162.98,2690000.0,-0.0027,MMM
2019-10-21,165.94,165.47,166.15,164.76,2009999.9999999998,0.0174,MMM
2019-10-22,167.54,166.27,168.91,165.1,2089999.9999999998,0.0096,MMM
2019-10-23,168.76,167.41,168.76,166.56,2720000.0,0.0073,MMM
2019-10-24,161.89,165.16,165.25,159.63,5960000.0,-0.0407,MMM
2019-10-25,166.09,162.51,167.63,162.13,3100000.0,0.0259,MMM
2019-10-28,169.06,166.48,169.71,166.2,3140000.0,0.0179,MMM
2019-10-29,168.81,168.03,169.95,167.51,2670000.0,-0.0015,MMM
2019-10-30,168.37,168.23,168.57,167.03,1780000.0,-0.0026,MMM
2019-10-31,164.99,168.51,168.56,163.55,2650000.0,-0.020099999999999996,MMM
2019-11-01,170.09,166.94,170.15,166.72,2470000.0,0.030899999999999997,MMM
2019-11-04,174.9,171.62,175.0,171.62,4139999.9999999995,0.028300000000000002,MMM
2019-11-05,175.27,175.0,175.46,173.77,2300000.0,0.0021,MMM
2019-11-06,174.0,174.91,175.0,172.36,3010000.0,-0.0072,MMM
2019-11-07,174.52,175.73,176.71,173.79,3360000.0,0.003,MMM
2019-11-08,173.15,174.58,174.87,172.11,1620000.0,-0.0079,MMM
2019-11-11,170.11,172.5,172.5,169.65,2660000.0,-0.0176,MMM
2019-11-12,170.84,170.36,172.07,170.03,1740000.0,0.0043,MMM
2019-11-13,170.55,170.11,171.39,169.58,1830000.0,-0.0017000000000000001,MMM
2019-11-14,170.93,169.98,172.32,169.93,1610000.0,0.0022,MMM
2019-11-15,171.88,171.66,172.69,171.04,2620000.0,0.005600000000000001,MMM
2019-11-18,170.54,170.79,171.19,169.17,2360000.0,-0.0078000000000000005,MMM
2019-11-19,170.68,171.72,171.72,169.53,1790000.0,0.0008,MMM
2019-11-20,167.77,169.79,170.0,167.15,2690000.0,-0.017,MMM
2019-11-21,165.14,166.88,167.0,164.51,3610000.0,-0.015700000000000002,MMM
2019-11-22,167.6,165.5,167.75,165.0,3270000.0,0.0149,MMM
2019-11-25,170.24,168.47,170.35,167.87,2760000.0,0.0158,MMM
2019-11-26,169.23,169.8,170.25,168.71,2610000.0,-0.0059,MMM
2019-11-27,170.61,170.0,171.37,169.51,1330000.0,0.008199999999999999,MMM
2019-11-29,169.77,170.43,170.58,169.26,942520.0,-0.0049,MMM
2019-12-02,168.27,170.16,171.7,168.24,2340000.0,-0.0088,MMM
2019-12-03,165.17,166.5,166.6,164.4,2730000.0,-0.0184,MMM
2019-12-04,167.14,166.42,168.87,166.0,2140000.0,0.011899999999999999,MMM
2019-12-05,164.37,167.22,167.87,162.72,3310000.0,-0.0166,MMM
2019-12-06,171.47,167.25,171.99,167.25,3880000.0,0.0432,MMM
2019-12-09,169.83,169.4,171.26,168.79,2089999.9999999998,-0.0096,MMM
2019-12-10,167.66,169.13,169.39,166.97,2670000.0,-0.0128,MMM
2019-12-11,168.74,168.38,168.84,167.33,1860000.0,0.0064,MMM
2019-12-12,168.56,166.73,170.85,166.32,2870000.0,-0.0011,MMM
2019-12-13,168.79,169.62,171.12,168.08,2100000.0,0.0014000000000000002,MMM
2019-12-16,170.75,168.94,170.83,168.19,2920000.0,0.0116,MMM
2019-12-17,169.93,170.35,171.79,169.21,2670000.0,-0.0048,MMM
2019-12-18,169.03,169.78,170.0,168.19,2270000.0,-0.0053,MMM
2019-12-19,172.15,169.62,172.58,169.15,2760000.0,0.018500000000000003,MMM
2019-12-20,175.37,174.79,175.47,172.2,7510000.0,0.0187,MMM
2019-12-23,178.47,176.71,179.18,176.56,4880000.0,0.0177,MMM
2019-12-24,176.68,178.27,178.67,176.04,1260000.0,-0.01,MMM
2019-12-26,176.59,176.45,176.66,175.5,1440000.0,-0.0005,MMM
2019-12-27,177.26,176.65,177.54,175.62,1470000.0,0.0038,MMM
2019-12-30,175.83,177.26,178.96,175.59,1720000.0,-0.008100000000000001,MMM
2019-12-31,176.42,175.23,176.59,175.07,1570000.0,0.0034000000000000002,MMM
2020-01-02,180.0,177.68,180.01,177.14,3450000.0,0.0203,MMM
2020-01-03,178.45,177.02,178.66,175.63,2470000.0,-0.0086,MMM
2020-01-06,178.62,177.15,178.71,176.35,2000000.0,0.001,MMM
2020-01-07,177.9,178.28,178.51,176.82,2180000.0,-0.004,MMM
2020-01-08,180.63,178.0,181.5,177.65,2760000.0,0.015300000000000001,MMM
